exp_id,support_type,configuration,test_direction_code,mode,fit_group,candidate_channel_count,candidate_channels,auxiliary_valid_channel_count,auxiliary_valid_channels,decision_class,fft_target_estimate_hz,time_domain_estimate_median_hz,time_domain_estimate_min_hz,time_domain_estimate_max_hz,fft_time_relative_difference_median_pct,N_decay_valid_min,N_decay_valid_median,N_decay_all_min,final_adopted_frequency_hz,final_frequency_source,final_channel_or_aggregation,selection_reason,included_stiffness_baseline,included_stiffness_29_excluded_sensitivity,damping_valid_channel_count,included_damping_baseline,included_damping_29_excluded_sensitivity,included_NLI_baseline,included_NLI_29_excluded_sensitivity,auxiliary_note_counts
TB_13+07_MidTop_AR,TB,TB_13+07_MidTop,AR,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",4,"ch_01,ch_02,ch_17,ch_18",auxiliary-rule-supported,0.286799997091,0.307607566953,0.300854865425,0.314403825177,7.25508022066,53.8028477343,168.816924118,3.75306476194,0.2868,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,2,True,True,False,False,fast-decay:2; invalid: low_r_squared:5; invalid: method_disagreement:5; invalid: poor_band_rejection:4; quantitative:4
TB_13+07_MidTop_RA,TB,TB_13+07_MidTop,RA,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",8,"ch_01,ch_02,ch_11,ch_12,ch_15,ch_16,ch_17,ch_18",auxiliary-rule-supported,0.316799998283,0.328276915187,0.308312977095,0.34052448067,3.62276419388,26.760792815,46.2514216694,9.40499994904,0.3168,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,8,True,True,True,True,invalid: low_r_squared:3; invalid: method_disagreement:8; invalid: poor_band_rejection:1; quantitative:8
TB_13+07_MidTop_RA,TB,TB_13+07_MidTop,RA,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",4,"ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.353500008583,0.339559231321,0.33899771235,0.340553058166,-3.94364269422,30.6202414435,31.1900481073,17.2952707199,0.3535,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,4,True,True,True,True,invalid: low_r_squared:5; invalid: method_disagreement:6; invalid: poor_band_rejection:5; quantitative:4
TB_13+07_MidTop_RA,TB,TB_13+07_MidTop,RA,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",4,"ch_01,ch_02,ch_17,ch_18",auxiliary-rule-supported,0.287299990654,0.312805312132,0.308161116735,0.317145524809,8.87759217123,57.7404029217,112.843725197,2.86176647691,0.2873,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,2,True,True,False,False,fast-decay:3; invalid: low_r_squared:2; invalid: method_disagreement:6; invalid: poor_band_rejection:5; quantitative:4
TB_13+07_MidTop_RR,TB,TB_13+07_MidTop,RR,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",4,"ch_15,ch_16,ch_17,ch_18",auxiliary-rule-supported,0.313300013542,0.320113752873,0.300791801723,0.339315793938,2.17482892958,26.5568443179,37.9386578499,6.51689092169,0.3133,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,4,True,True,True,True,invalid: low_r_squared:5; invalid: method_disagreement:8; invalid: poor_band_rejection:3; quantitative:4
TB_13+07_MidTop_RR,TB,TB_13+07_MidTop,RR,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",6,"ch_03,ch_04,ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.352600008249,0.343466739829,0.338914939613,0.354405891248,-2.59026324629,30.5423890146,31.6442993003,2.06602448834,0.3526,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,4,True,True,True,True,fast-decay:1; invalid: low_r_squared:1; invalid: method_disagreement:6; invalid: poor_band_rejection:6; quantitative:6
TB_13+07_MidTop_RR,TB,TB_13+07_MidTop,RR,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",2,"ch_17,ch_18",auxiliary-rule-supported,0.287400007248,0.300984579448,0.300984087102,0.300985071795,4.72671254626,44.9902581546,45.0184233553,9.73903782561,0.2874,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,2,True,True,False,False,invalid: low_r_squared:3; invalid: method_disagreement:10; invalid: poor_band_rejection:5; quantitative:2
TB_13+07_Mid_AA,TB,TB_13+07_Mid,AA,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",8,"ch_07,ch_08,ch_11,ch_12,ch_15,ch_16,ch_17,ch_18",auxiliary-rule-supported,0.326299995184,0.347797032544,0.310303734538,0.348104570613,6.58812064886,35.6253029542,49.2316048784,6.75542143029,0.3263,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:4; invalid: method_disagreement:8; quantitative:8
TB_13+07_Mid_AA,TB,TB_13+07_Mid,AA,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",6,"ch_07,ch_08,ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.360700011253,0.34806337538,0.34733054766,0.348178846082,-3.50336442461,40.8603497648,53.047970305,20.2541352419,0.3607,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:1; invalid: method_disagreement:8; invalid: poor_band_rejection:5; quantitative:6
TB_13+07_Mid_AA,TB,TB_13+07_Mid,AA,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",2,"ch_17,ch_18",auxiliary-rule-supported,0.29929998517,0.310401687359,0.310303832705,0.310499542013,3.70922243191,47.086891287,47.1600701333,4.58886737263,0.2993,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,2,True,True,False,False,fast-decay:1; invalid: low_r_squared:5; invalid: method_disagreement:6; invalid: poor_band_rejection:6; quantitative:2
TB_13+07_Mid_AR,TB,TB_13+07_Mid,AR,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",6,"ch_11,ch_12,ch_15,ch_16,ch_17,ch_18",auxiliary-rule-supported,0.327199995518,0.350686607457,0.309317036124,0.35095271965,7.17805998202,41.0916731971,41.2194120753,7.06162703126,0.3272,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:5; invalid: method_disagreement:9; quantitative:6
TB_13+07_Mid_AR,TB,TB_13+07_Mid,AR,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",4,"ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.373600006104,0.350818842242,0.350630577218,0.350999279688,-6.0977418333,48.1225575062,49.1260284426,4.92539304047,0.3736,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,4,True,True,True,True,fast-decay:1; invalid: low_r_squared:4; invalid: method_disagreement:7; invalid: poor_band_rejection:3; invalid: too_short:1; quantitative:4
TB_13+07_Mid_AR,TB,TB_13+07_Mid,AR,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",4,"ch_17,ch_18,ch_19,ch_20",auxiliary-rule-supported,0.296299993992,0.308399037755,0.306589716736,0.309291880419,4.08337631059,25.4630140637,33.3337048791,4.65860332254,0.2963,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,4,True,True,True,True,fast-decay:1; invalid: low_r_squared:6; invalid: method_disagreement:6; invalid: poor_band_rejection:3; quantitative:4
TB_13+07_Mid_RA,TB,TB_13+07_Mid,RA,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",6,"ch_11,ch_12,ch_15,ch_16,ch_17,ch_18",auxiliary-rule-supported,0.335599988699,0.351470199337,0.312196340278,0.352775725216,4.72890678564,36.3126570972,43.5722218127,7.60342046396,0.3356,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:5; invalid: method_disagreement:9; quantitative:6
TB_13+07_Mid_RA,TB,TB_13+07_Mid,RA,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",4,"ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.367300003767,0.351949321373,0.351221705189,0.3527850991,-4.17933085672,40.0657455509,44.3699690101,11.4781251177,0.3673,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,4,True,True,True,True,invalid: low_r_squared:6; invalid: method_disagreement:5; invalid: poor_band_rejection:5; quantitative:4
TB_13+07_Mid_RA,TB,TB_13+07_Mid,RA,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",2,"ch_17,ch_18",auxiliary-rule-supported,0.298099994659,0.311451665282,0.31132385843,0.311579472134,4.47892346922,36.5927282644,36.6218377289,3.23134432211,0.2981,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,2,True,True,False,False,fast-decay:3; invalid: low_r_squared:5; invalid: method_disagreement:5; invalid: poor_band_rejection:5; quantitative:2
TB_13+07_Mid_RR,TB,TB_13+07_Mid,RR,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",8,"ch_03,ch_04,ch_11,ch_12,ch_15,ch_16,ch_17,ch_18",auxiliary-rule-supported,0.330500006676,0.354096199415,0.311515282221,0.372890537795,7.13954380114,28.8861632835,36.7614826925,10.0699386034,0.3305,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,True,True,invalid: low_r_squared:2; invalid: method_disagreement:10; quantitative:8
TB_13+07_Mid_RR,TB,TB_13+07_Mid,RR,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",5,"ch_11,ch_12,ch_15,ch_16,ch_19",auxiliary-rule-supported,0.371399998665,0.353917572597,0.353106175717,0.361413669569,-4.70716912503,26.4766973648,33.2589813004,21.8705203014,0.3714,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,5,True,True,True,True,invalid: low_r_squared:2; invalid: method_disagreement:6; invalid: poor_band_rejection:7; quantitative:5
TB_13+07_Mid_RR,TB,TB_13+07_Mid,RR,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",2,"ch_17,ch_18",auxiliary-rule-supported,0.297199994326,0.311688985727,0.311581308827,0.311796662627,4.8751654367,36.9175294551,36.9465658946,2.7862499468,0.2972,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,2,True,True,False,False,fast-decay:2; invalid: low_r_squared:6; invalid: method_disagreement:6; invalid: poor_band_rejection:4; quantitative:2
TB_13_A,TB,TB_13,A,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",6,"ch_01,ch_02,ch_03,ch_04,ch_15,ch_16",auxiliary-rule-supported,0.445699989796,0.463044113391,0.457654558525,0.485266882757,3.8914345955,48.1824419669,236.190187808,28.5091062503,0.4457,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,6,True,True,False,False,invalid: low_r_squared:4; invalid: method_disagreement:2; invalid: poor_band_rejection:8; quantitative:6
TB_13_A,TB,TB_13,A,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",9,"ch_01,ch_02,ch_03,ch_04,ch_08,ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.48480001092,0.461138877398,0.457963527785,0.485282270249,-4.88059673856,36.6914101064,53.6873834492,18.0852898794,0.4848,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,8,True,True,True,True,invalid: low_r_squared:1; invalid: method_disagreement:5; invalid: poor_band_rejection:5; quantitative:9
TB_13_A,TB,TB_13,A,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",0,,manual-critical,0.369100004435,,,,,,,2.66732701905,0.3691,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,No channel passed all auxiliary rules; the frozen historical condition-level frequency therefore remains manual-critical.,True,False,0,False,False,False,False,fast-decay:5; invalid: low_r_squared:4; invalid: method_disagreement:6; invalid: poor_band_rejection:5
TB_13_R,TB,TB_13,R,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",11,"ch_01,ch_02,ch_03,ch_04,ch_08,ch_10,ch_11,ch_12,ch_13,ch_15,ch_16",auxiliary-rule-supported,0.44960001111,0.461724098304,0.448295063092,0.484628786465,2.69663854409,18.8358126255,44.3012471748,14.6208125213,0.4496,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,9,True,True,True,True,invalid: low_r_squared:2; invalid: method_disagreement:2; invalid: poor_band_rejection:5; quantitative:11
TB_13_R,TB,TB_13,R,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",10,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_08,ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.485000014305,0.462344270665,0.450109151469,0.484752180384,-4.67128721067,14.5405429289,48.618123184,13.5932894009,0.485,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,10,True,True,True,True,invalid: method_disagreement:4; invalid: poor_band_rejection:6; quantitative:10
TB_13_R,TB,TB_13,R,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",3,"ch_17,ch_18,ch_20",auxiliary-rule-supported,0.370400011539,0.396131380934,0.395447771756,0.396252700775,6.94691376693,18.9902233916,19.0625625139,2.67673272339,0.3704,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,3,True,True,True,True,fast-decay:1; invalid: low_r_squared:3; invalid: method_disagreement:7; invalid: poor_band_rejection:6; quantitative:3
TB_13_Top_A,TB,TB_13_Top,A,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",4,"ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.402599990368,0.428820823869,0.428066022889,0.429286557153,6.51287484551,40.5348540502,44.8990782058,20.4445508909,0.4026,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,4,True,True,False,False,invalid: low_r_squared:5; invalid: method_disagreement:5; invalid: poor_band_rejection:6; quantitative:4
TB_13_Top_A,TB,TB_13_Top,A,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",5,"ch_08,ch_11,ch_12,ch_15,ch_16",auxiliary-rule-supported,0.451700001955,0.428409618109,0.427715637871,0.428900954707,-5.15616199797,34.9361946112,45.4346060566,25.1434740788,0.4517,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,4,True,True,True,True,invalid: low_r_squared:1; invalid: method_disagreement:10; invalid: poor_band_rejection:4; quantitative:5
TB_13_Top_A,TB,TB_13_Top,A,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",0,,manual-critical,0.351700007915,,,,,,,7.52170255929,0.3517,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,No channel passed all auxiliary rules; the frozen historical condition-level frequency therefore remains manual-critical.,True,False,0,False,False,False,False,invalid: low_r_squared:8; invalid: method_disagreement:6; invalid: poor_band_rejection:6
TB_13_Top_R,TB,TB_13_Top,R,axial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",2,"ch_15,ch_16",auxiliary-rule-supported,0.407200008631,0.435559206374,0.435373960109,0.435744452638,6.96443937666,25.052329011,25.1119838123,2.86311691668,0.4072,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,2,True,True,False,False,fast-decay:2; invalid: low_r_squared:6; invalid: method_disagreement:6; invalid: poor_band_rejection:4; quantitative:2
TB_13_Top_R,TB,TB_13_Top,R,planar_rotation,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",5,"ch_05,ch_06,ch_13,ch_15,ch_16",auxiliary-rule-supported,0.453999996185,0.418072274244,0.417213802311,0.435401706452,-7.91359520766,28.9513981567,63.2672602684,3.5468658902,0.454,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,The historical condition-level frequency is supported by at least one channel passing the auxiliary rules; the auxiliary rules did not replace the documented manual decision.,True,True,5,True,True,True,True,fast-decay:1; invalid: low_r_squared:5; invalid: method_disagreement:4; invalid: poor_band_rejection:5; quantitative:5
TB_13_Top_R,TB,TB_13_Top,R,radial,OTHERS,20,"ch_01,ch_02,ch_03,ch_04,ch_05,ch_06,ch_07,ch_08,ch_09,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20",0,,manual-critical,0.351999998093,,,,,,,2.44062718678,0.352,COMPARE_6.xlsx condition-level frequency,not encoded in the frozen condition-level source,No channel passed all auxiliary rules; the frozen historical condition-level frequency therefore remains manual-critical.,True,False,0,False,False,False,False,fast-decay:1; invalid: low_r_squared:6; invalid: method_disagreement:9; invalid: poor_band_rejection:4
