exp_id,channel_id,mode,f_target_hz,f_peakcount_hz,delta_f_over_f_target_pct,N_decay,valid,note
TB_07+13_Mid_AA,ch_17,radial,0.2953000068664551,0.31304938106842106,6.010624378343773,36.508589508914945,True,quantitative
TB_07+13_Mid_AA,ch_18,radial,0.2953000068664551,0.3128670374281992,5.948875771509398,36.62405181159973,True,quantitative
TB_07+13_Mid_AA,ch_19,radial,0.2953000068664551,0.3054545454545455,3.4387193877318922,21.57075007157326,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_20,radial,0.2953000068664551,0.31095360893830787,5.30091490276595,29.097238526582718,False,invalid: poor_band_rejection
TB_07+13_Mid_AA,ch_01,axial,0.32679998874664307,0.3294924580549236,0.8238890455923249,191.3564588906407,True,quantitative
TB_07+13_Mid_AA,ch_02,axial,0.32679998874664307,0.32949217533308317,0.8238025333982691,191.35668765063284,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_03,axial,0.32679998874664307,0.3684308380194327,12.738938404635208,194.1967985088336,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_04,axial,0.32679998874664307,0.368521745752132,12.766755949258728,188.70758158185478,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_05,axial,0.32679998874664307,0.32632347009767515,-0.14581354509695074,51.062302161669734,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_06,axial,0.32679998874664307,0.3264546887554348,-0.10566095566054227,51.157923838377,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_07,axial,0.32679998874664307,0.2963514375249717,-9.317182457211503,186.88851480449438,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_08,axial,0.32679998874664307,0.35310266901479936,8.04855605076164,8.52104826657772,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_09,axial,0.32679998874664307,0.3310505890443322,1.3006733304952744,44.71149994035959,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_10,axial,0.32679998874664307,0.3235691581491844,-0.9886262878556613,18.57397148040533,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_11,axial,0.32679998874664307,0.3503174414969873,7.196283219145551,50.23262235023975,True,quantitative
TB_07+13_Mid_AA,ch_12,axial,0.32679998874664307,0.35008654543349127,7.125629586511853,49.91340412123203,True,quantitative
TB_07+13_Mid_AA,ch_13,axial,0.32679998874664307,0.3410635661281652,4.364619912083347,41.296668817949296,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_14,axial,0.32679998874664307,0.3352380952380952,2.5820400189774593,11.840126992285251,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_15,axial,0.32679998874664307,0.35166218995116916,7.60777296837697,40.72231783772707,True,quantitative
TB_07+13_Mid_AA,ch_16,axial,0.32679998874664307,0.3516598344184551,7.607052181107949,40.05208374080658,True,quantitative
TB_07+13_Mid_AA,ch_17,axial,0.32679998874664307,0.31279762076251827,-4.284690473162885,40.81793951443433,True,quantitative
TB_07+13_Mid_AA,ch_18,axial,0.32679998874664307,0.3130514442381234,-4.207021108308061,40.94571831003427,True,quantitative
TB_07+13_Mid_AA,ch_19,axial,0.32679998874664307,0.3657140285088151,11.907601316455612,12.733728881514072,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_20,axial,0.32679998874664307,0.31064238626605634,-4.944186975818157,30.445994151592256,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_01,planar_rotation,0.3621000051498413,0.3296905203995564,-8.95042371978799,205.0248973858953,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_02,planar_rotation,0.3621000051498413,0.32980781779288354,-8.918030073928024,205.06012971639632,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_03,planar_rotation,0.3621000051498413,0.36877280798646556,1.8428066119090394,208.10111797964575,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_04,planar_rotation,0.3621000051498413,0.36872476539886795,1.8295388441889788,208.0305084786415,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_05,planar_rotation,0.3621000051498413,0.3273059169428505,-9.60897202765645,79.38593608903885,False,invalid: poor_band_rejection
TB_07+13_Mid_AA,ch_06,planar_rotation,0.3621000051498413,0.3273492959915387,-9.596992174557503,79.42131325954199,False,invalid: poor_band_rejection
TB_07+13_Mid_AA,ch_07,planar_rotation,0.3621000051498413,0.3564163161906224,-1.5696461967369795,28.35970861333609,False,invalid: poor_band_rejection
TB_07+13_Mid_AA,ch_08,planar_rotation,0.3621000051498413,0.35704339505423494,-1.396467833109775,26.308846604168416,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_09,planar_rotation,0.3621000051498413,0.32118134276472904,-11.300376084827626,20.297407158672815,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_10,planar_rotation,0.3621000051498413,0.3415406588629801,-5.677808891042002,59.866754261434075,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_11,planar_rotation,0.3621000051498413,0.35008686530345345,-3.317630399208825,59.477496755898,True,quantitative
TB_07+13_Mid_AA,ch_12,planar_rotation,0.3621000051498413,0.35008730302119084,-3.3175095161016266,59.6543826084137,True,quantitative
TB_07+13_Mid_AA,ch_13,planar_rotation,0.3621000051498413,0.3441372021492516,-4.960729838475561,48.480374759495255,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_14,planar_rotation,0.3621000051498413,0.3452718652494771,-4.64737356007507,42.04448168796301,False,invalid: method_disagreement
TB_07+13_Mid_AA,ch_15,planar_rotation,0.3621000051498413,0.3517852335853951,-2.8485974641667946,48.69252915251255,True,quantitative
TB_07+13_Mid_AA,ch_16,planar_rotation,0.3621000051498413,0.3515231267829292,-2.9209826612775895,48.30330785697699,True,quantitative
TB_07+13_Mid_AA,ch_17,planar_rotation,0.3621000051498413,0.31497824400271784,-13.01346602511754,57.214516563713545,False,invalid: poor_band_rejection
TB_07+13_Mid_AA,ch_18,planar_rotation,0.3621000051498413,0.31487633232048107,-13.0416106483673,57.28537953472138,False,invalid: poor_band_rejection
TB_07+13_Mid_AA,ch_19,planar_rotation,0.3621000051498413,0.37853571941366115,4.5389986274699305,56.966840160191055,False,invalid: low_r_squared
TB_07+13_Mid_AA,ch_20,planar_rotation,0.3621000051498413,0.3628344628235778,0.20283282609525227,9.759753858804704,False,invalid: method_disagreement
TB_07+13_Mid_AR,ch_01,radial,0.29679998755455017,0.3307582937642161,11.44147831321071,133.73383015225826,False,invalid: method_disagreement
TB_07+13_Mid_AR,ch_02,radial,0.29679998755455017,0.3307554521572295,11.440520898417665,133.84967118740082,False,invalid: method_disagreement
TB_07+13_Mid_AR,ch_03,radial,0.29679998755455017,0.3258183334718061,9.777071136811463,13.854522507050634,False,invalid: method_disagreement
TB_07+13_Mid_AR,ch_04,radial,0.29679998755455017,0.28444525353316563,-4.162646408168669,3.246237991878391,False,fast-decay
TB_07+13_Mid_AR,ch_05,radial,0.29679998755455017,0.31507723330681436,6.158101926774824,12.11549421197176,False,invalid: method_disagreement
TB_07+13_Mid_AR,ch_06,radial,0.29679998755455017,0.31427104830346014,5.886476240400411,12.0574994944036,False,invalid: low_r_squared
TB_07+13_Mid_AR,ch_07,radial,0.29679998755455017,0.2694739867778097,-9.20687396313253,4.347644937694073,False,fast-decay
TB_07+13_Mid_AR,ch_08,radial,0.29679998755455017,0.2909090909090909,-1.9848035352011468,10.985072099372745,False,invalid: low_r_squared
TB_07+13_Mid_AR,ch_09,radial,0.29679998755455017,0.29635868759894873,-0.14868597510312528,77.12733516588807,False,invalid: method_disagreement
TB_07+13_Mid_AR,ch_10,radial,0.29679998755455017,0.29640988349115505,-0.1314366845529014,77.09854556709529,False,invalid: method_disagreement
TB_07+13_Mid_AR,ch_11,radial,0.29679998755455017,0.34822692642944436,17.327136466082973,28.578395921647548,False,invalid: poor_band_rejection
TB_07+13_Mid_AR,ch_12,radial,0.29679998755455017,0.34934268989504436,17.703067568639007,28.897337188273667,False,invalid: poor_band_rejection
TB_07+13_Mid_AR,ch_13,radial,0.29679998755455017,0.32215679371149936,8.54339865910161,14.26031932203472,False,invalid: low_r_squared
TB_07+13_Mid_AR,ch_14,radial,0.29679998755455017,0.32551067878470585,9.67341389287586,22.462861858084796,False,invalid: method_disagreement
TB_07+13_Mid_AR,ch_15,radial,0.29679998755455017,0.3501772108915724,17.984240422925147,29.505895882755517,False,invalid: poor_band_rejection
